,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
27369,1915,2,0,1638,2080,2,1100000,1,2,10,31
27370,1910,3,0,1669,1920,3,1100000,2,2,7,10
27374,1910,2,0,2000,3300,2,1100000,1,2,6,8
27375,1920,3,0,1950,3240,3,1100000,1,3,2,16
27509,2005,1,0,5089,2916,1,1099710,1,2.5,5,12
27524,1910,2,0,2322,3120,2,1099000,1,2,12,14
27526,1910,1,0,2025,1284,1,1099000,2,2,12,27
27550,1925,1,0,3185,1280,1,1095500,2,2,7,21
27551,1910,3,0,1600,2520,3,1095400,1,3,8,3
27580,1940,3,0,2163,2538,3,1095000,1,2,5,11
27581,1905,3,0,2000,3300,3,1095000,1,3,9,14
27584,1901,2,0,1788,2400,2,1095000,1,2,7,26
27617,1905,1,0,1667,1168,1,1093200,1,2,7,13
27620,1970,1,0,5340,2406,1,1093000,1,1,6,20
27623,1925,1,0,2634,2144,1,1092500,2,3,8,15
27628,1910,3,0,1850,2664,3,1091500,1,2,11,1
27688,1925,1,0,4000,1488,1,1090000,2,2,4,3
27711,1925,1,0,3200,1692,1,1089000,2,2,5,19
27720,1915,2,0,2300,1580,2,1088000,1,2,6,6
27779,1940,1,0,1800,1575,1,1085000,1,2,10,19
27780,1920,2,0,4000,2144,2,1085000,1,2,5,26
27794,1925,1,0,4000,1851,1,1084233,2,1.75,6,15
27795,1925,2,0,2458,2640,2,1083900,2,2,3,7
27804,2015,3,0,2375,3825,3,1081898,2,3,10,3
27879,1925,1,0,2250,2272,1,1080000,2,2.5,3,3
27881,1920,2,0,3333,1824,2,1080000,2,2.5,2,22
27883,1930,1,0,2000,1536,1,1080000,2,2,5,3
27884,2005,2,0,1700,2652,2,1080000,1,3,11,16
27897,1901,1,0,3066,0,1,1079630,2,1,2,23
27916,1925,1,0,2850,2082,1,1079000,2,2.5,8,11
27917,1899,2,0,1611,2360,2,1079000,1,2,11,8
27921,1901,2,0,1700,2295,2,1078500,1,3,3,2
28045,1925,1,0,2492,1496,1,1075000,2,2,11,8
28046,1915,2,0,1850,2124,2,1075000,1,2,2,16
28047,1901,2,0,2500,1496,2,1075000,1,2,11,21
28048,1899,2,0,2125,2835,2,1075000,1,2,3,13
28049,1910,2,0,1250,2001,2,1075000,1,3,11,14
28050,1901,2,0,2000,3180,2,1075000,1,2,5,24
28051,1910,3,0,2000,3180,3,1075000,1,2,9,28
28053,1901,2,0,1600,1680,2,1075000,1,2,7,25
28054,1920,2,0,1887,2400,2,1075000,1,2,8,4
28056,1920,2,0,2417,1872,2,1075000,2,2,5,5
28057,2001,2,0,2120,3420,2,1075000,1,3,10,12
28061,1899,2,0,1045,2189,2,1075000,1,2,10,12
28063,1925,1,0,2132,1280,1,1075000,1,2,8,29
28064,1925,1,0,3238,2028,1,1075000,2,2.75,4,4
28065,1965,2,0,3925,2464,2,1075000,1,1,12,28
28066,1901,2,0,1800,2268,2,1075000,1,2,6,29
28070,1901,2,0,1667,1056,2,1075000,1,2,10,16
28122,1910,2,0,2811,2920,2,1070500,2,2,7,27
28176,1899,3,0,1500,3000,3,1070000,1,2,5,8
28178,1930,1,2,2500,5957,3,1070000,1,3,3,30
28181,1910,2,0,2000,1920,2,1070000,1,2,12,11
28182,1920,2,0,2050,1808,2,1070000,1,2,3,28
28183,1970,2,0,3240,2424,2,1070000,1,1,3,6
28281,1935,1,0,1900,1905,1,1065000,1,2,4,17
28284,1910,3,0,3194,2300,3,1065000,1,3,6,7
28285,1905,3,0,2000,3282,3,1065000,1,2,6,28
28387,1920,1,1,1172,1800,2,1060000,1,2,4,21
28388,1940,1,0,1642,1152,1,1060000,1,2,11,8
28389,1899,2,0,1875,2139,2,1060000,1,2,8,10
28392,1899,2,0,2000,720,2,1060000,1,2,8,15
28393,1930,2,0,4000,2919,2,1060000,1,2,8,31
28394,1931,1,1,1800,2400,2,1060000,1,2,3,20
28395,1899,2,0,2107,2060,2,1060000,1,2,12,7
28397,1899,3,0,2000,2650,3,1060000,1,2.5,7,31
28398,1905,2,0,1920,2200,2,1060000,1,2,4,3
28402,1910,2,0,2003,1880,2,1060000,1,2,3,31
28439,1910,2,0,1667,1578,2,1056000,1,2,3,15
28471,1925,1,0,945,1224,1,1055000,1,2,5,18
28500,1899,2,0,2000,3600,2,1052046,1,3,8,17
28812,1920,2,0,1320,2160,2,1050000,1,2,6,21
28813,1925,1,0,2624,1700,1,1050000,2,2,6,30
28814,1925,1,0,2500,1496,1,1050000,2,2,3,10
28815,1899,1,0,2500,1500,1,1050000,1,2,11,14
28816,1899,2,0,1850,2331,2,1050000,1,2,6,23
28817,1931,2,1,1558,1393,3,1050000,1,2,2,16
28818,1931,2,1,1800,2700,3,1050000,1,3,4,24
28819,1901,3,0,2500,3256,3,1050000,1,3,8,9
28821,1915,1,0,2300,1580,1,1050000,1,2,5,15
28822,1920,2,0,2633,1872,2,1050000,2,2,9,19
28823,1970,2,0,2000,2500,2,1050000,1,2,5,22
28824,1920,1,0,1603,1024,1,1050000,1,2,7,7
28825,1931,1,1,2000,1800,2,1050000,1,2,10,10
28826,1925,2,0,2300,1760,2,1050000,1,2,7,26
28829,1998,2,0,2100,2100,2,1050000,1,2,10,13
28830,1930,2,0,1700,2686,2,1050000,1,2,9,14
28831,1915,2,0,2000,2200,2,1050000,1,2,7,6
28835,1901,2,0,2400,2280,2,1050000,1,2,5,15
28836,1899,3,0,1958,2400,3,1050000,1,2,12,4
28837,1901,3,0,2371,3096,3,1050000,1,2,10,23
28838,1925,2,0,2500,2000,2,1050000,1,2,8,22
28840,1910,2,0,4100,1987,2,1050000,2,2.5,2,8
28841,1931,0,0,4000,1800,0,1050000,1,1,4,6
28843,1930,6,0,3000,3652,6,1050000,2,3,1,12
28849,1931,0,2,4000,2640,2,1050000,2,2,4,28
28850,1899,2,0,1458,1575,2,1050000,1,2,4,25
28851,1910,2,0,1950,2925,2,1050000,1,2,3,15
28852,1921,0,1,3204,3204,1,1050000,1,1,8,14
28854,1920,1,0,2410,1336,1,1050000,2,2,4,27
28855,1931,2,1,2000,2480,3,1050000,1,2,2,15
28856,1930,2,0,4000,2834,2,1050000,2,2.75,7,20
28864,1930,3,0,2667,2596,3,1050000,2,2,3,24
28865,1910,1,0,2504,1020,1,1050000,1,2,5,3
28866,1955,2,0,1327,1552,2,1050000,1,2,2,15
28931,1915,3,0,3500,2542,3,1049000,2,2.75,11,6
28947,1935,2,0,5000,1800,2,1047500,1,2,11,1
28949,1930,1,0,3700,1900,1,1047000,2,2,10,26
28976,1910,2,0,2555,3420,2,1045000,1,2,12,29
28989,1925,2,0,2550,2280,2,1044000,2,2,4,27
29103,1925,1,0,1967,1264,1,1037500,2,2,7,25
29142,1920,1,1,1625,2582,2,1035000,1,2,10,6
29143,1905,2,0,2000,2200,2,1035000,1,2,10,23
29144,1915,3,0,2000,3600,3,1035000,1,3,5,9
29145,1931,0,1,2047,2000,1,1035000,1,1,8,18
29146,1931,2,1,2000,2480,3,1035000,1,2,4,7
29148,1915,1,0,1603,1406,1,1035000,1,2,6,30
29170,1921,4,1,1812,3940,5,1033334,1,3,2,2
29256,1905,1,0,2000,1720,1,1030000,1,2,4,27
29257,1899,2,0,1000,1500,2,1030000,1,3,10,18
29258,1935,2,0,1080,1200,2,1030000,1,2,10,13
29263,1930,2,0,2667,1490,2,1030000,2,2,1,9
29264,1925,1,0,2000,1408,1,1030000,1,2,5,30
29268,1930,3,0,2667,2596,3,1030000,2,2,3,27
29392,1925,2,0,2828,1254,2,1025000,2,2,7,5
29393,1899,2,0,2000,2400,2,1025000,1,2,9,29
29396,1930,1,1,6005,3200,2,1025000,1,2,3,22
29397,1910,2,0,1975,2844,2,1025000,1,2,9,29
29399,1917,6,0,2802,5712,6,1025000,1,3,1,4
29400,1917,6,0,2802,5712,6,1025000,1,3,1,4
29470,1925,1,0,2305,1408,1,1020000,2,2,8,30
29471,1940,2,0,1784,3150,2,1020000,2,2,1,24
29472,1920,2,0,2450,2424,2,1020000,2,2,6,27
29475,1930,1,0,2000,1408,1,1020000,2,2,8,23
29476,1955,2,0,1920,1878,2,1020000,1,1,2,23
29477,2005,0,2,1750,2380,2,1020000,1,2,9,26
29531,1925,4,1,1720,4081,5,1016667,1,3,1,25
29544,2015,3,0,1784,2830,3,1015086,2,3,12,6
29563,1945,2,0,2000,2580,2,1015000,1,2,12,28
29572,1955,2,0,2500,2040,2,1014848,1,1,11,16
29601,1915,1,0,2600,1656,1,1012639,2,2,7,27
29609,1910,3,0,2100,2268,3,1011000,1,2,9,19
29637,1899,3,0,1750,2364,3,1010000,1,2,6,26
29846,1910,4,0,1900,2565,4,1000000,1,3,2,22
29847,1931,6,0,2500,4500,6,1000000,1,3,4,26
29848,1910,4,1,2600,5850,5,1000000,1,3,4,3
29850,1899,2,1,1600,4400,3,1000000,1,3,1,9
29853,1932,3,2,2460,4400,5,1000000,2,3,4,7
29854,1931,0,3,1600,3300,3,1000000,1,3,4,18
29857,1931,0,1,2047,2000,1,1000000,1,1,5,1
29858,1931,6,0,2533,5320,6,1000000,1,3,7,13
29859,1930,3,0,2800,3312,3,1000000,2,3,4,11
29860,1924,4,0,2500,3601,4,1000000,1,2,3,21
29862,1931,0,1,5850,4560,1,1000000,1,1,3,8
29863,1927,6,0,2900,5280,6,1000000,1,3,3,30
29865,1956,0,1,2504,2500,1,1000000,1,1,8,23
29868,1950,0,1,2500,2500,1,1000000,1,1,5,8
30044,1899,2,0,2000,3200,2,999999,1,3,6,19
30045,1901,3,0,2500,3168,3,999999,2,3,3,2
30047,1940,3,0,2003,2080,3,999999,1,2,8,2
30048,1910,2,0,2200,2341,2,999999,1,2,8,3
30049,1997,2,0,2025,1960,2,999999,1,2,2,2
30050,1931,3,0,2000,3720,3,999999,1,3,4,27
30051,1920,3,0,2000,3000,3,999999,1,2,6,2
30052,2005,3,0,1000,2400,3,999999,1,3,11,2
30054,1901,1,0,2000,1920,1,999999,1,2,10,16
30055,1920,2,0,2450,2424,2,999999,2,2,6,26
30056,1920,2,0,2976,2760,2,999999,2,2,10,17
30058,2007,3,0,1333,2838,3,999999,1,3,12,19
30059,1915,2,0,2000,2128,2,999999,1,2,1,5
30060,1901,2,0,2400,2072,2,999999,1,2,3,27
30063,1899,2,0,2096,2304,2,999999,1,2,3,2
30113,1899,2,0,1875,3376,2,999990,1,3,4,6
30114,1925,2,1,1368,3135,3,999990,1,3,7,5
30115,1925,2,0,2500,2304,2,999990,1,2,12,13
30116,1899,3,0,1652,2250,3,999990,1,3,7,13
30188,1925,1,0,3500,1881,1,999900,1,2.5,8,7
30189,1901,2,0,2200,2096,2,999900,1,2,3,29
30190,1955,2,0,1933,2256,2,999900,1,2,11,29
30263,1920,2,0,2917,2061,2,999500,2,2.75,4,4
30264,1910,3,0,4007,3150,3,999500,2,3,10,26
30265,1931,6,0,2469,4500,6,999500,1,3,12,26
30266,1930,2,0,4296,2720,2,999500,2,2,11,29
30268,1920,3,0,2000,2400,3,999500,1,2,7,7
30626,1910,2,0,2167,3060,2,999000,1,2,10,2
30627,1925,1,0,2500,1488,1,999000,2,2.5,3,2
30628,1915,2,0,2650,3866,2,999000,2,2,1,9
30629,1910,3,0,1762,2920,3,999000,1,2,8,11
30630,1899,2,0,1667,2250,2,999000,1,2,12,21
30631,1993,2,0,1983,1944,2,999000,1,2,8,18
30632,1901,2,0,1783,2139,2,999000,1,2,8,7
30642,1915,2,0,2400,1608,2,999000,2,2,2,22
30645,1925,1,0,1600,1136,1,999000,1,2,7,17
30646,1925,1,0,1800,1520,1,999000,1,2,7,13
30647,1920,2,0,2204,1836,2,999000,2,2,10,30
30648,1905,2,0,2003,3336,2,999000,1,2,5,26
30649,1930,2,0,2450,1760,2,999000,2,2,2,10
30653,1931,3,1,2000,2560,4,999000,1,2,8,30
30655,1910,2,0,1500,3000,2,999000,1,2,4,6
30656,2004,2,0,2000,2400,2,999000,1,2,10,26
30657,1930,2,0,1658,1791,2,999000,1,2,1,31
30658,1901,3,0,2000,3000,3,999000,1,2,2,21
30659,1905,3,0,2000,2700,3,999000,1,3,2,7
30661,1920,3,0,2452,3396,3,999000,1,3,11,7
30662,1910,3,0,2555,3240,3,999000,1,3,12,19
30666,1915,2,0,3600,2209,2,999000,2,2.5,8,2
30667,1920,1,0,2252,1648,1,999000,1,2,8,10
30669,1930,2,0,2248,2280,2,999000,2,2,9,6
30672,1930,1,0,2158,1854,1,999000,1,2,9,18
30673,1925,2,0,3350,1374,2,999000,2,2,5,10
30674,1925,1,0,3000,1636,1,999000,2,2.5,1,4
30675,1940,2,0,6060,6240,2,999000,2,3,9,19
30676,1970,2,0,3240,2424,2,999000,1,1,11,2
30677,1910,2,0,1975,1140,2,999000,1,2,7,28
30678,1920,2,1,2000,3000,3,999000,1,3,3,30
30679,2005,3,0,2500,3875,3,999000,1,3,8,22
30680,1920,1,0,3052,1666,1,999000,1,2.75,11,29
30683,1899,2,0,2285,1800,2,999000,1,2,9,26
30684,1925,2,0,2000,1216,2,999000,2,2,11,30
30691,1910,2,0,1803,1940,2,999000,1,2,11,9
30772,1925,2,0,1600,1600,2,998500,1,2,2,27
30773,1920,3,0,2000,3300,3,998500,1,2,1,19
30868,1899,3,0,3867,4614,3,998000,2,2.5,2,6
30869,1915,2,0,1667,3000,2,998000,1,3,6,1
30870,1920,2,0,3000,1990,2,998000,2,2,10,25
30871,1910,1,0,2585,840,1,998000,2,1,2,8
30872,1970,2,0,2127,2750,2,998000,1,2,6,27
30873,1935,3,0,2465,3120,3,998000,1,3,3,28
30874,1930,2,0,4000,3148,2,998000,2,1.75,10,6
30875,1920,2,0,1683,2100,2,998000,1,3,9,11
30878,1920,2,0,2500,2416,2,998000,1,2,9,6
30879,1901,2,0,1503,1110,2,998000,1,2,6,22
30880,1901,2,0,2003,1920,2,998000,1,3,6,27
30900,1931,4,0,1667,2306,4,997899,1,3,6,21
30982,1920,1,0,2100,1626,1,997000,2,2,1,18
30983,1910,2,0,1800,2268,2,997000,1,2,10,26
30986,1950,2,0,1740,1856,2,997000,1,2,9,6
31008,1920,1,0,2492,1408,1,996000,2,2,2,24
31016,1899,1,0,1600,2160,1,995500,1,2,2,17
31347,1940,2,0,3147,1888,2,995000,1,1,11,27
31348,1935,1,0,2569,1662,1,995000,2,2,12,29
31349,1920,2,0,2000,2034,2,995000,1,2,7,18
31350,1899,1,0,2000,2400,1,995000,1,2,6,23
31351,1899,2,0,1600,2400,2,995000,1,2,4,14
31352,1910,3,0,2000,3300,3,995000,1,3,1,25
31353,1901,3,0,1617,3124,3,995000,1,3,2,22
31355,1930,2,0,2400,2149,2,995000,1,2,5,11
31356,1945,2,0,2280,1800,2,995000,2,2,12,21
31357,1970,2,0,2000,2500,2,995000,1,2,12,11
31360,1910,2,0,1820,1596,2,995000,1,2,6,20
31361,1910,2,0,2003,1544,2,995000,1,2,9,26
31362,1935,2,0,2462,2023,2,995000,2,2.5,4,24
31363,1915,2,0,2000,1880,2,995000,1,2,6,13
31364,1930,2,0,1650,1296,2,995000,1,2,7,11
31365,1915,2,0,3554,1663,2,995000,2,2,9,25
31366,1910,2,0,2017,3000,2,995000,2,2,1,6
31367,1910,3,0,1903,2172,3,995000,1,3,9,5
31369,1905,3,0,2204,3120,3,995000,1,2,6,14
31374,1940,1,0,1900,1962,1,995000,1,2,8,4
31379,1901,2,0,2000,3180,2,995000,1,2,12,19
31380,1901,2,0,2000,2700,2,995000,1,3,12,5
31381,1910,2,0,1900,1710,2,995000,1,2,4,20
31382,1910,4,0,1350,3240,4,995000,1,3,11,2
31383,1920,4,0,1600,3360,4,995000,1,3,1,18
31386,1925,2,0,3194,2528,2,995000,2,2,2,9
31391,1992,3,0,3440,3744,3,995000,2,3,6,27
31392,1930,1,0,1547,1332,1,995000,1,2,1,18
31393,2006,3,0,1842,2757,3,995000,1,3,7,31
31395,1899,2,0,1600,1624,2,995000,1,2,6,29
31398,1950,1,0,4320,1200,1,995000,2,1,7,25
31400,1960,3,0,2479,2881,3,995000,1,2,12,14
31407,1925,1,0,2533,1575,1,995000,2,2,6,6
31408,1930,2,0,2400,2560,2,995000,2,2,2,27
31409,1930,3,0,2208,3591,3,995000,1,2,12,13
31410,1940,1,0,2400,2105,1,995000,2,2,2,14
31411,1925,1,0,2000,1430,1,995000,2,2,3,21
31412,1925,1,0,3333,2243,1,995000,2,2.75,8,3
31413,1925,1,0,4200,1474,1,995000,2,2,12,19
31414,1925,2,0,3521,2400,2,995000,2,2,9,19
31415,1910,3,0,3333,3114,3,995000,2,2.75,5,8
31416,1960,1,0,4317,2424,1,995000,1,2,4,27
31417,1960,2,0,4000,2616,2,995000,2,1,11,20
31418,1920,1,0,2700,1288,1,995000,1,2,6,14
31420,1910,2,0,4000,2204,2,995000,2,2,1,19
31427,1960,2,0,1800,1890,2,995000,1,2,10,11
31428,1925,3,0,2250,1800,3,995000,2,2,9,19
31429,1910,2,0,2504,1200,2,995000,1,2,5,4
31430,1910,2,0,2003,2136,2,995000,1,2,2,2
31431,1901,3,0,2003,2280,3,995000,1,2,5,16
31541,2006,4,0,2800,3855,4,993960,1,3,5,4
31566,1980,3,0,2003,3900,3,993000,1,3,1,26
31567,1920,2,0,1970,1864,2,993000,1,2,6,26
31623,1899,2,0,2300,2224,2,992640,1,2,10,2
31627,1899,2,0,2003,2839,2,992500,1,2,12,5
32016,1940,2,0,1974,2520,2,990000,2,2,4,11
32017,1955,2,0,1933,1860,2,990000,1,2,3,10
32018,1920,3,0,1933,2880,3,990000,1,2,3,3
32019,1925,1,0,2000,1312,1,990000,2,2,8,22
32020,1925,2,0,2000,2230,2,990000,2,2,8,14
32021,1915,2,0,1915,2850,2,990000,1,2,8,29
32022,1901,2,0,2500,1200,2,990000,1,2,10,2
32023,1901,2,0,1700,2380,2,990000,1,3,6,22
32024,1899,3,0,1917,2703,3,990000,1,2,6,16
32025,1931,2,1,1642,2000,3,990000,1,2,1,6
32026,1930,3,0,2642,2328,3,990000,2,2,2,17
32027,1925,1,0,1734,1960,1,990000,1,2,9,26
32028,1920,1,0,2095,1928,1,990000,1,2,9,11
32029,1925,1,0,2003,1440,1,990000,2,2,10,23
32030,1925,1,0,2300,1600,1,990000,1,2,3,30
32031,1960,1,0,2475,1481,1,990000,1,2,8,3
32033,1930,2,0,2003,1420,2,990000,2,2,9,25
32034,1920,2,0,1800,1549,2,990000,1,2,8,8
32035,1920,2,0,1926,1504,2,990000,2,2,1,11
32036,1945,2,0,1867,1732,2,990000,1,2,4,11
32037,1925,2,0,2003,1808,2,990000,1,2,11,30
32038,1930,2,0,1105,1960,2,990000,1,2,3,21
32039,1925,2,0,1800,2100,2,990000,1,2.5,8,21
32040,1905,3,0,2003,1860,3,990000,1,2,11,13
32045,1920,2,0,3000,2720,2,990000,2,2,5,3
32046,1910,3,0,2072,2736,3,990000,1,3,6,19
32049,1910,1,1,1650,2211,2,990000,1,2,1,13
32050,1910,0,2,1650,2211,2,990000,1,2,1,13
32051,1925,1,0,2417,1332,1,990000,1,2,12,14
32052,1920,1,0,1950,1410,1,990000,2,2,6,29
32054,1935,2,0,1933,2400,2,990000,1,2,11,3
32055,1945,2,0,2600,2412,2,990000,1,1,6,19
32056,1955,2,0,2133,2500,2,990000,1,3,3,2
32059,1930,1,0,2500,1480,1,990000,1,2,7,12
32060,1920,1,0,2650,1762,1,990000,2,2,5,8
32061,1920,1,0,2000,1440,1,990000,2,2,11,6
32062,1901,2,0,2000,2362,2,990000,1,3,10,23
32063,1940,2,0,2567,1760,2,990000,1,2,12,18
32064,1925,1,0,3000,1792,1,990000,1,2.5,4,25
32065,1925,1,0,2442,1408,1,990000,2,2,9,1
32066,1901,3,0,1800,2268,3,990000,1,2,7,25
32067,1899,3,0,2000,2700,3,990000,1,3,10,23
32068,1910,3,0,1537,2565,3,990000,1,3,4,20
32071,1931,2,1,1640,2740,3,990000,1,2,9,28
32073,1925,6,0,2133,4830,6,990000,1,3,4,28
32075,2002,1,0,5164,3259,1,990000,1,2.5,5,30
32076,1930,1,0,5000,1880,1,990000,2,2,7,24
32077,1930,2,0,2625,2160,2,990000,1,2,10,12
32078,1960,2,0,4500,2090,2,990000,1,1,4,3
32080,1930,2,0,2012,2120,2,990000,2,2,6,30
32081,1920,2,0,2003,1600,2,990000,1,2,6,30
32082,1901,2,0,1786,2082,2,990000,1,3,4,17
32083,1901,2,0,2003,2760,2,990000,1,2,10,16
32084,1910,2,0,2003,1600,2,990000,1,2,5,22
32085,1899,2,0,2000,1788,2,990000,1,2,6,5
32086,1899,2,0,1225,1890,2,990000,1,3,5,17
32190,1930,1,0,3000,1960,1,989000,2,2,3,13
32230,1901,2,0,2127,2000,2,988000,1,2,8,30
32231,1930,2,0,2156,2100,2,988000,1,1,5,30
32232,1950,2,0,2100,1680,2,988000,1,2,4,3
32234,1933,1,1,2060,2800,2,988000,1,2,12,26
32405,1899,1,0,2000,1670,1,985000,2,2,12,6
32406,1931,2,1,1900,2584,3,985000,1,2,6,14
32407,1915,2,0,1985,2882,2,985000,1,2,7,19
32409,1920,1,0,2003,1389,1,985000,2,2,10,31
32410,1925,3,0,2504,2520,3,985000,2,2,7,25
32416,1925,1,0,2000,1992,1,985000,2,2.5,12,13
32417,1950,2,0,2000,1800,2,985000,1,2,1,11
32418,1925,1,0,4000,2212,1,985000,2,2.5,6,22
32419,1965,2,0,1933,2500,2,985000,1,3,7,28
32461,1901,2,0,2000,3180,2,984000,1,2,3,6
32463,1925,1,0,2500,1400,1,984000,1,2,6,19
32464,1920,2,1,4000,2538,3,984000,2,2,11,27
32480,1930,2,0,2000,1264,2,983000,2,2,1,31
32481,1980,3,0,2003,3900,3,983000,1,3,1,30
32509,1931,1,1,1933,2488,2,982000,1,2,2,6
32794,1960,2,0,1937,2280,2,980000,1,3,9,25
32795,1920,3,0,1651,2508,3,980000,1,2,11,9
32796,1935,1,0,2000,1905,1,980000,1,2,6,28
32797,1910,1,0,2187,1328,1,980000,2,2,1,24
32798,1915,2,0,2018,2850,2,980000,1,2,5,3
32799,1899,2,0,1942,2693,2,980000,1,2,3,27
32800,1910,2,0,1800,2268,2,980000,1,2,3,22
32801,1901,3,0,1600,3000,3,980000,1,3,12,14
32803,1930,2,0,1833,2492,2,980000,1,2,8,18
32804,1931,2,1,1800,2880,3,980000,1,3,8,9
32805,1931,2,1,1497,2600,3,980000,1,3,6,19
32806,1920,2,0,2450,2620,2,980000,2,2,4,28
32807,1925,2,0,2400,1518,2,980000,2,2,12,19
32808,1930,2,0,2383,1960,2,980000,1,2,1,11
32809,1930,1,0,2204,1280,1,980000,2,2,2,23
32810,1930,2,0,2800,3058,2,980000,2,2,7,6
32811,1930,2,0,2450,1760,2,980000,2,2,7,11
32813,1997,2,0,1879,2100,2,980000,1,2,11,16
32814,1910,2,0,1975,2844,2,980000,1,2,7,25
32817,2005,3,0,2500,3756,3,980000,1,3,4,20
32818,1915,6,0,2972,4560,6,980000,1,3,10,20
32819,1925,1,0,2250,1588,1,980000,2,2,11,10
32820,1926,1,0,2200,1404,1,980000,2,2,9,25
32821,1935,2,0,2000,2400,2,980000,1,2,5,17
32823,1955,2,0,1933,1600,2,980000,1,2,11,17
32824,1960,2,0,1837,2394,2,980000,1,3,3,24
32827,1930,3,0,2352,2500,3,980000,2,2,8,23
32829,1925,1,0,3000,1395,1,980000,2,2,11,9
32830,1915,2,0,5000,3663,2,980000,2,2.5,10,25
32831,1965,1,0,3750,2220,1,980000,1,1,5,16
32833,1910,3,0,1950,2925,3,980000,1,2,3,16
32834,1930,0,1,3613,3613,1,980000,1,1,6,7
32840,1899,2,0,2003,2952,2,980000,1,2,11,2
32841,1920,2,0,1970,1864,2,980000,1,2,1,26
32842,1901,2,0,2003,2792,2,980000,1,2,12,6
32843,1930,2,0,2404,2508,2,980000,2,2,5,4
32844,1901,2,0,2003,2736,2,980000,1,2,4,24
32845,1901,2,0,2003,2520,2,980000,1,2,5,1
32846,1925,2,0,2003,2448,2,980000,1,2,1,25
32847,1910,3,0,1694,1440,3,980000,1,3,11,1
32848,1910,3,0,1803,2430,3,980000,1,2,6,30
32910,1930,2,0,1669,960,2,979000,1,2,6,16
32980,1899,2,0,1500,1575,2,975500,1,2,6,7
32981,1925,1,0,2517,1440,1,975500,2,2,5,8
33253,1950,2,0,1708,1320,2,975000,2,2,9,14
33254,1925,1,0,1600,1456,1,975000,2,2,12,20
33255,1899,1,0,1220,1920,1,975000,1,2,3,24
33256,1899,2,0,1900,2214,2,975000,1,2,6,27
33257,1901,3,0,1875,2025,3,975000,1,2,10,19
33260,1899,1,0,4000,2874,1,975000,1,3,6,6
33261,1930,1,0,1800,1480,1,975000,1,2,11,21
33263,1930,2,0,3000,1920,2,975000,2,2,9,14
33264,1925,2,0,2604,2600,2,975000,2,2,12,6
33265,1910,2,0,2000,1984,2,975000,1,2,12,5
33273,1899,1,0,1950,1756,1,975000,1,2,10,24
33274,1899,2,0,1875,2187,2,975000,1,2,4,6
33275,1910,3,0,2000,3000,3,975000,1,3,2,24
33276,1925,3,0,1800,2430,3,975000,1,2,12,5
33277,1915,3,0,1520,3135,3,975000,1,3,11,2
33280,1915,1,0,1650,2240,1,975000,1,2,6,22
33281,1901,2,0,2555,2904,2,975000,1,2,1,5
33283,1930,6,0,2667,4810,6,975000,1,3,2,21
33284,1925,4,1,2500,4755,5,975000,1,3,10,16
33287,1925,1,0,2700,1512,1,975000,2,2,8,3
33288,1960,0,1,5700,1586,1,975000,1,1,6,15
33290,1899,2,0,1409,1200,2,975000,1,2,8,2
33296,1970,2,0,3240,2124,2,975000,1,1,5,9
33297,1920,2,1,1790,3120,3,975000,1,3,11,9
33305,1965,1,0,3000,2057,1,975000,1,2,3,31
33385,1901,3,0,2000,3060,3,974999,1,2,2,24
33391,1899,3,0,1958,3078,3,974000,1,2,7,14
33405,2004,2,0,1500,2880,2,973000,1,3,5,18
33417,1920,1,0,1941,1939,1,972500,2,2,12,19
33418,1910,1,0,2075,1210,1,972500,2,2,6,26
33448,1926,1,1,1991,2470,2,972000,1,2,6,20
33450,1935,2,0,1656,1890,2,972000,2,2,5,12
33571,1930,2,0,1524,1740,2,970000,1,2,9,6
33573,1930,1,0,2400,1800,1,970000,1,2,12,27
33575,1930,2,0,2078,1280,2,970000,2,2,11,8
33576,1925,2,0,1800,2232,2,970000,1,2,1,10
33578,1960,3,0,2003,2942,3,970000,1,2,7,7
33582,1920,3,0,3267,3420,3,970000,2,2,3,30
33583,1930,1,0,1800,1488,1,970000,2,2,9,27
33584,1905,2,0,1850,1512,2,970000,1,2,10,26
33585,1920,1,0,2716,1440,1,970000,2,2,10,11
33586,2007,3,0,1106,2631,3,970000,1,3,3,6
33588,1920,1,0,3000,1620,1,970000,1,2.5,8,30
33589,1915,1,0,2450,1408,1,970000,2,2.5,8,2
33590,1965,2,0,3000,2124,2,970000,1,2,7,7
33591,1899,3,0,1875,2250,3,970000,1,3,1,20
33593,1950,1,0,6000,2854,1,970000,1,2,10,30
33594,1920,1,0,2003,1000,1,970000,1,2,10,5
33617,1931,2,1,2000,3780,3,969990,1,3,9,20
33635,1899,3,0,2050,3075,3,969000,1,2,10,18
33656,1930,4,0,2500,3116,4,968000,1,2,8,15
33668,1901,1,0,669,1000,1,967500,1,2,8,29
33833,1925,2,0,1800,1464,2,965000,1,2,12,15
33834,1940,2,0,2003,2460,2,965000,1,2,6,21
33838,1925,1,0,1967,1410,1,965000,2,2,6,26
33839,1920,1,0,1700,1380,1,965000,2,2,7,27
33840,1933,2,1,1905,3420,3,965000,2,3,7,11
33842,1930,1,0,2667,1472,1,965000,2,2,11,8
33843,1945,1,0,1467,1260,1,965000,2,2,8,23
